species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anoplodiera voluta;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Anoplodiopsis gracilis;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;WORMS;gap;
Anoplodium chirodotae;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Anoplodium graffi;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Anoplodium stichopi;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Collastoma eremitae;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Collastoma minutum;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;WORMS;gap;
Collastoma monorchis;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Desmote vorax;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Seritia elegans;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;WORMS;gap;
Syndesmis albida;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Syndesmis echiniacuti;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Syndesmis echinorum;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;ITIS;gap;
Syndesmis rubida;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Umagilla forskalensis;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
Wahlia macrostylifera;Platyhelminthes;;Rhabdocoela;Umagillidae;WORMS;;;;;gap;
