species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Dicentrarchus labrax;Chordata;Actinopterygii;Moroniformes;Moronidae;BOLD,FE,WORMS;90;131;3;WORMS;;77461
Dicentrarchus punctatus;Chordata;Actinopterygii;Moroniformes;Moronidae;WORMS;;;;WORMS;gap;
