species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Afrolaophonte pori;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Applanola hirsuta;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Archesola hamondi;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Archesola longiremis;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Asellopsis bacescui;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Asellopsis duboscqui;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Asellopsis hispida;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;1;1;1;WORMS;;768153
Asellopsis intermedia;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;BOLD,WORMS;10;10;1;WORMS;;669570
Asellopsis penicillata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Asellopsis sarmatica;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Bathylaophonte azorica;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Bathylaophonte faroensis;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Corbulaseta bulligera;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Echinolaophonte brevispinosa;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Echinolaophonte horrida;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Echinolaophonte minuta;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Echinolaophonte veniliae;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Esola bulbifera;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Esola profunda;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Harrietella simulans;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Hemilaophonte janinae;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte brevipes;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte denticulata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte furcata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte hamondi;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte letovae;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte littoralis;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;BOLD,FE,WORMS;0;1;0;WORMS;gap;1146448
Heterolaophonte longisetigera;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;0;1;0;WORMS;gap;981055
Heterolaophonte mendax;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Heterolaophonte minuta;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;WORMS;gap;
Heterolaophonte murmanica;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte norvegica;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Heterolaophonte phycobates;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Heterolaophonte stromi;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE;;;;FE;gap;
Heterolaophonte uncinata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;WORMS;gap;
Klieonychocamptoides remanei;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Klieonychocamptus ponticus;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Laophonte adamsiae;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte aldonae;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte baltica;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;WORMS;gap;
Laophonte borceai;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte brevifurca;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte cornuta;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;1;2;0;WORMS;;981054
Laophonte denticornis;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte depressa;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte dinocerata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte dominicalis;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte farrani;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte foxi;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;;gap;
Laophonte inopinata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;;gap;
Laophonte inornata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;;gap;
Laophonte nordgaardi;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte parvula;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;;gap;
Laophonte parvuloides;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
Laophonte serrata;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;WORMS;gap;
Laophonte setosa;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;FE,WORMS;;;;WORMS;gap;
Laophonte sima;Arthropoda;Hexanauplia;Harpacticoida;Laophontidae;WORMS;;;;;gap;
