species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Amenophia pulchella;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Eudactylopus latipes;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Eudactylopus robustus;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Eudactylopus spectabilis;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;6;6;4;WORMS;;799593
Parathalestris cambriensis;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Parathalestris clausi;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Parathalestris dovi;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Parathalestris harpactoides;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Parathalestris hibernica;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Parathalestris intermedia;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Parathalestris irelandica;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Parathalestris jacksoni;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Peltthestris tripartita;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Phyllothalestris mysis;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Rhynchothalestris helgolandica;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;1;1;0;WORMS;;808564
Thalestris brunnea;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris curticornis;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris filifera;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris frigida;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris gibba;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Thalestris longimana;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;BOLD,WORMS;24;27;1;;;448318
Thalestris longipes;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris microphylla;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris normani;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris purpurea;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
Thalestris rhodymeniae;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;WORMS;gap;
Thalestris rufoviolascens;Arthropoda;Hexanauplia;Harpacticoida;Thalestridae;WORMS;;;;;gap;
