species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Beania magellanica;Bryozoa;Gymnolaemata;Cheilostomatida;Beaniidae;WORMS;1;4;1;WORMS;;667569
Beania mirabilis;Bryozoa;Gymnolaemata;Cheilostomatida;Beaniidae;WORMS;0;1;0;WORMS;gap;667420
Beania thula;Bryozoa;Gymnolaemata;Cheilostomatida;Beaniidae;WORMS;;;;;gap;
