species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Escharella abyssicola;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella acuta;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Escharella connectens;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella indivisa;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Escharella klugei;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Escharella labiata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella laqueata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella levinseni;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Escharella longicollis;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella octodentata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella praealta;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella rylandi;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Escharella variolosa;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Escharella ventricosa;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Hemicyclopora discrepans;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Hemicyclopora emucronata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Hemicyclopora labrata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
Hemicyclopora multispinata;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Hemicyclopora polita;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Neolagenipora collaris;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Neolagenipora eximia;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;WORMS;gap;
Neolagenipora rugosa;Bryozoa;Gymnolaemata;Cheilostomatida;Escharellidae;WORMS;;;;;gap;
