species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hippellozoon mediterraneum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Lepraliella contigua;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Phidolopora elongata;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella aporosa;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella atlantica;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella beaniana;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;BOLD,WORMS;6;8;1;WORMS;;247917
Reteporella complanata;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella couchii;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella elegans;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Reteporella feuerbornii;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Reteporella grimaldii;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella harmeri;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Reteporella incognita;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Reteporella jermanensis;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella sparteli;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporella watersi;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Reteporellina delicatula;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Reteporellina hyperborea;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Rhynchozoon bispinosum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;1;1;1;WORMS;;400060
Rhynchozoon globosum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Rhynchozoon neapolitanum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Rhynchozoon pseudodigitatum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Rhynchozoon quadrispinatum;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;;gap;
Schizoretepora imperati;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Schizoretepora solanderia;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Schizotheca divisa;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Schizotheca fissa;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
Stephanollona armata;Bryozoa;Gymnolaemata;Cheilostomatida;Phidoloporidae;WORMS;;;;WORMS;gap;
