species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Dermonoton eventratus;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Dermonoton parallelus;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Freyanella plataleae;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;;gap;
Freyanopterolichus pelargicus;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella aluconis;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella aprotuberantia;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;;gap;
Kramerella bubonis;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella flammei;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella glaucidii;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;;gap;
Kramerella lunulata;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella lyra;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella major;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Kramerella mrciaki;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;;gap;
Kramerella oti;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Parabdellorhynchus pelecanus;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Petitota aluconis;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Petitota haenggii;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;;gap;
Pseudogabucinia ciconiae;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
Pseudogabucinia intermedia;Arthropoda;Arachnida;Astigmata;Kramerellidae;FE;;;;FE;gap;
