species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Artemiopsis bungei;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Branchinectella media;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
Chirocephalus brevipalpus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;FE;gap;
Chirocephalus carnuntanus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;BOLD,FE;1;1;1;ITIS;;955830
Chirocephalus chyzeri;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;FE;gap;
Chirocephalus croaticus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus diaphanus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;BOLD,FE;34;45;8;ITIS;;30800
Chirocephalus horribilis;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus josephinae;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
Chirocephalus kerkyrensis;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;27;28;3;ITIS;;30799
Chirocephalus ludmilae;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus marchesoni;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus orghidani;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
Chirocephalus pelagonicus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus reiseri;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus ripophilus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;FE;gap;
Chirocephalus robustus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus ruffoi;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;1;1;1;;;30797
Chirocephalus salinus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;16;16;4;;;30796
Chirocephalus shadini;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;BOLD,FE;1;1;1;ITIS;;955827
Chirocephalus sibyllae;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;1;1;1;;;30795
Chirocephalus slovacicus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus spinicaudatus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Chirocephalus vornatscheri;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;;gap;
Eubranchipus birostratus;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
Eubranchipus grubii;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;BOLD,FE,iNat;;;;ITIS;gap;955828
Eubranchipus hankoi;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
Eubranchipus vladimiri;Arthropoda;Branchiopoda;Anostraca;Chirocephalidae;FE;;;;ITIS;gap;
