Arthropoda;Arachnida;Prostigmata;Acherontacaridae;Acherontacarus cyprioticus
Arthropoda;Arachnida;Prostigmata;Acherontacaridae;Acherontacarus nicoleiana
Arthropoda;Arachnida;Prostigmata;Acherontacaridae;Acherontacarus raphani 
Arthropoda;Arachnida;Prostigmata;Acherontacaridae;Acherontacarus ruffoi
Arthropoda;Arachnida;Prostigmata;Apheviderulicidae;Apheviderulix welwitschioides
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus clavatus
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus cyprioticus
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus duursemai
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus nielseni
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus ornatus  
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus ornatus graecus
Arthropoda;Arachnida;Trombidiformes;Arrenuridae;Arrenurus spatiosus
Arthropoda;Arachnida;Trombidiformes;Aturidae;Aturus polyporus 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Aturus processiger
Arthropoda;Arachnida;Trombidiformes;Aturidae;Aturus rotundus 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Aturus scapulatus 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Hexaxonopsis armata
Arthropoda;Arachnida;Trombidiformes;Aturidae;Brachypodopsis cogitata
Arthropoda;Arachnida;Trombidiformes;Aturidae;Brachypodopsis gracilis
Arthropoda;Arachnida;Trombidiformes;Aturidae;Brachypodopsis guadarramensis
Arthropoda;Arachnida;Trombidiformes;Aturidae;Brachypodopsis orghidani
Arthropoda;Arachnida;Trombidiformes;Aturidae;Hexaxonopsis romijni 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Kongsbergia albanorum
Arthropoda;Arachnida;Trombidiformes;Aturidae;Kongsbergia jaentschi
Arthropoda;Arachnida;Trombidiformes;Aturidae;Ljania longissima
Arthropoda;Arachnida;Trombidiformes;Aturidae;Paraxonopsis danielei 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Paraxonopsis inferorum 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Paraxonopsis vietsi
Arthropoda;Arachnida;Trombidiformes;Aturidae;Vicinaxonopsis bureschi
Arthropoda;Arachnida;Trombidiformes;Aturidae;Vicinaxonopsis schwoerbeli 
Arthropoda;Arachnida;Trombidiformes;Aturidae;Woolastookia basilicalabrica
Arthropoda;Arachnida;Trombidiformes;Aturidae;Woolastookia minuta
Arthropoda;Arachnida;Trombidiformes;Bandakiopsidae;Bandakiopsis fonticola
Arthropoda;Arachnida;Trombidiformes;Eylaidae;Eylais bisinuosa 
Arthropoda;Arachnida;Trombidiformes;Eylaidae;Eylais canariensis
Arthropoda;Arachnida;Trombidiformes;Eylaidae;Eylais triarcuata
Arthropoda;Arachnida;Trombidiformes;Eylaidae;Eylais tullgreni
Arthropoda;Arachnida;Trombidiformes;Feltriidae;Feltria cantonatii
Arthropoda;Arachnida;Trombidiformes;Feltriidae;Feltria drilonensis
Arthropoda;Arachnida;Trombidiformes;Frontipodopsidae;Frontipodopsis reticulatifrons
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Copidognathus dactyloporus 
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Copidognathus hephaestios
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Copidognathus profundus
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Halacarellus fontinalis 
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Halacarellus hyrcanus
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Limnohalacarus inopinatus 
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Limnohalacarus mamillatus
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Lohmannella andrei 
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Lohmannella curvimandibulata
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Lohmannella cvetkovi
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Lohmannella njoerdri 
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Lohmannella sulensis
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porohalacarus gallicus
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porohalacarus weberi
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porolohmannella andrei
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porolohmannella curvimandibulata
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porolohmannella cvetkovi
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porolohmannella husmanni
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Porolohmannella violacea
Arthropoda;Arachnida;Trombidiformes;Halacaridae;Ropohalacarus uniscutatus
Arthropoda;Arachnida;Trombidiformes;Hungarohydracaridae;Balcanohydracarus alveolatus
Arthropoda;Arachnida;Trombidiformes;Hungarohydracaridae;Hungarohydracarus subterraneus
Arthropoda;Arachnida;Trombidiformes;Hydrachnidae;Hydrachna bulgarensis
Arthropoda;Arachnida;Trombidiformes;Hydrachnidae;Hydrachna extorris 
Arthropoda;Arachnida;Trombidiformes;Hydrachnidae;Hydrachna lucasi 
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella asteroidea
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella berlese
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella donetzensis
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella helvetica
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella koenikei
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Georgella samaraensis
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Hydryphantes prolongatus
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Hydryphantes samaricus 
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas bruzelii
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas fastus
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas inepta
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas langei
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas rarus
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyas suber
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Parathyasella frigida 
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Protzia squamosa paucipora
Arthropoda;Arachnida;Trombidiformes;Hydryphantidae;Wandesia propinqua 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides albaruthenicus 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides angelieri 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides caucasicus
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides expansipalpis
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides giustinii 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides ildicus 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides maderensis
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides marsus 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides ruffoi
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides samaricus
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides samsonellus
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides saprykini 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides shapovalovi
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides similis
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides svislocensis
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Atractides yaroslavlensis 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Hygrobates arenarius 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Hygrobates helocrenicus 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Hygrobates psammocrenicus 
Arthropoda;Arachnida;Trombidiformes;Hygrobatidae;Hygrobates zawali 
Arthropoda;Arachnida;Trombidiformes;Krendowskiidae;Krendowskia latissima 
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia aberrata 
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia aroania
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia danielei
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia excellens
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia helocrenica
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia hupalupu 
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia hygropetrica
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia mediterranea
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia nitida
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia oxa 
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia rubella
Arthropoda;Arachnida;Trombidiformes;Lebertiidae;Lebertia separata 
Arthropoda;Arachnida;Trombidiformes;Lethaxonidae;Lethaxona cavifrons
Arthropoda;Arachnida;Trombidiformes;Lethaxonidae;Lethaxona pygmaea
Arthropoda;Arachnida;Trombidiformes;Limnesiidae;Limnesia lucifera
Arthropoda;Arachnida;Trombidiformes;Limnocharidae;Limnochares azubi
Arthropoda;Arachnida;Trombidiformes;Limnocharidae;Limnochares danielei
Arthropoda;Arachnida;Trombidiformes;Momoniidae;Momonia falcipalpis
Arthropoda;Arachnida;Trombidiformes;Momoniidae;Momonia karelica
Arthropoda;Arachnida;Trombidiformes;Momoniidae;Stygomomonia latipes
Arthropoda;Arachnida;Trombidiformes;Neoacaridae;Neoacarus hibernicus
Arthropoda;Arachnida;Trombidiformes;Nudomideopsidae ;Nudomideopsis fonticola
Arthropoda;Arachnida;Trombidiformes;Nudomideopsidae ;Nudomideopsis latipalpis
Arthropoda;Arachnida;Trombidiformes;Nudomideopsidae ;Nudomideopsis longipalpis
Arthropoda;Arachnida;Trombidiformes;Oxidae;Oxus hastatus 
Arthropoda;Arachnida;Trombidiformes;Oxidae;Oxus variabilis 
Arthropoda;Arachnida;Trombidiformes;Pionidae;Acercopsis pistillifer
Arthropoda;Arachnida;Trombidiformes;Pionidae;Hydrochoreutes cooki 
Arthropoda;Arachnida;Trombidiformes;Pionidae;Piona annulata
Arthropoda;Arachnida;Trombidiformes;Pionidae;Piona recurva 
Arthropoda;Arachnida;Trombidiformes;Pionidae;Piona shatrovi
Arthropoda;Arachnida;Trombidiformes;Pionidae;Pionacercopsis vatrax
Arthropoda;Arachnida;Trombidiformes;Pionidae;Pionides ensifer
Arthropoda;Arachnida;Trombidiformes;Pionidae;Pionopsis scutatus 
Arthropoda;Arachnida;Trombidiformes;Pontarachnidae;Litarachna dubosqui 
Arthropoda;Arachnida;Trombidiformes;Pontarachnidae;Pontarachna valkanovi
Arthropoda;Arachnida;Trombidiformes;Rutripalpidae;Rutripalpus limicola
Arthropoda;Arachnida;Trombidiformes;Sperchontidae;Sperchon pelopeius
Arthropoda;Arachnida;Trombidiformes;Teutoniidae;Limnolegeria longiseta 
Arthropoda;Arachnida;Trombidiformes;Teutoniidae;Teutonia corsicana
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola abbreviata 
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola abbreviatella
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola amplexella
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola amplexoides
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola caucasica
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola eureka
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola krasnodariensis
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola maderensis
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola minutivalvata 
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola rara
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola rossica 
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola simulans 
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola tyrrhenica
Arthropoda;Arachnida;Trombidiformes;Torrenticolidae;Torrenticola ubinensis 
Arthropoda;Arachnida;Trombidiformes;Unionicolidae;Unionicola aculeatella
Arthropoda;Arachnida;Trombidiformes;Unionicolidae;Unionicola rossica
Arthropoda;Arachnida;Trombidiformes;Unionicolidae;Unionicola samaraensis
Arthropoda;Arachnida;Trombidiformes;Unionicolidae;Unionicola setipella
Arthropoda;Arachnida;Trombidiformes;Wettinidae;Wettina lacustris
Arthropoda;Arachnida;Trombidiformes;Wettinidae;Wettina podagrica
