Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Vulcaniella denisi
Arthropoda;Insecta;Lepidoptera;Erebidae;Catocala helena
Arthropoda;Insecta;Lepidoptera;Erebidae;Hypenodes occidentalis
Arthropoda;Insecta;Lepidoptera;Incurvariidae;Incurvaria ullae
Arthropoda;Insecta;Lepidoptera;Noctuidae;Eugnorisma atrabaelbops
Arthropoda;Insecta;Lepidoptera;Noctuidae;Euxoa emolliens
Arthropoda;Insecta;Lepidoptera;Noctuidae;Oligia turcia
Arthropoda;Insecta;Lepidoptera;Noctuidae;Sympistis lapponica
Arthropoda;Insecta;Lepidoptera;Noctuidae;Victrix surala
Arthropoda;Insecta;Lepidoptera;Notodontidae;Furcula adelaideae
