species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Agelas oroides;Porifera;Demospongiae;Agelasida;Agelasidae;WORMS;2;11;2;WORMS;;173867
