species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acrometopa cretensis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Acrometopa syriaca;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Barbitistes fischeri;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Barbitistes kaltenbachi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Barbitistes obtusus;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Barbitistes vicetinus;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;1;15;1;;;1033878
Isophya amplipennis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;0;2;0;;gap;414143
Isophya beybienkoi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya boldyrevi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya camptoxypha;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Isophya clara;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya dobrogensis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya doneciana;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya fatrensis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya harzi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya kisi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya lemnotica;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya mavromoustakisi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya modesta;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Isophya pienensis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya posthumoidalis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya pyrenaea;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Isophya rammei;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya rossica;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;0;1;0;;gap;925164
Isophya stepposa;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya straubei;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;0;4;0;FE;gap;925236
Isophya stysi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Isophya zubowskii;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Leptophyes calabra;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Leptophyes intermedia;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Leptophyes laticauda;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Leptophyes lisae;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Leptophyes sicula;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Metaplastes ippolitoi;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Metaplastes oertzeni;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Odontura arcuata;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Odontura aspericauda;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;2;8;0;;;302167
Odontura borrei;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Odontura calaritana;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Odontura festai;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;;gap;
Odontura stenoxypha;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;;;;FE;gap;
Phaneroptera gracilis;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;4;6;2;;;524359
Phaneroptera sparsa;Arthropoda;Insecta;Orthoptera;Phaneropteridae;FE;10;11;2;;;944093
