species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Branchellion angeli;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Branchellion borealis;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Branchellion torpedinis;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;10;10;2;;;33386
Brumptiana lineata;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Calliobdella lophii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,FE,WORMS;3;3;0;WORMS;;897767
Calliobdella mammillata;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;FE;gap;
Calliobdella nodulifera;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,WORMS;2;4;0;WORMS;;897766
Caspiobdella caspica;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;FE;gap;
Caspiobdella fadejewi;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,FE;1;1;0;FE;;997083
Caspiobdella tuberculata;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Caspiobdella volgensis;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;FE;gap;
Cystobranchus fasciatus;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;FE;gap;
Cystobranchus pawlowskii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Cystobranchus respirans;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,FE;;;;FE;gap;981093
Ganymedebdella cratere;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Hemibdella branchiarum;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Hemibdella soleae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Italobdella ciosi;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Italobdella epshteini;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Janusion bubali;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Johanssonia arctica;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD;3;3;1;WORMS;;897770
Johanssonia kolaensis;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Myzobdella lugubris;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD;7;12;3;WORMS;;33378
Notostomum laeve;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD;3;3;1;WORMS;;104730
Oceanobdella blennii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Oceanobdella microstoma;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Oceanobdella sexoculata;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Oxytonostoma typica;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;1;1;1;;;104728
Pawlowskiella stenosa;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola annae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola borowieci;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,FE;0;1;0;;gap;981099
Piscicola brylinskae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola elishebae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola geometra;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,FE,WORMS,iNat;7;8;1;WORMS;;33371
Piscicola hadzii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola haranti;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola jarai;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola kusznierzi;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola margaritae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola niewiadomskae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola pojmanskae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola pomorskii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola siddalli;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD;0;2;0;;gap;981094
Piscicola wiktori;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Piscicola witkowskii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;FE;;;;;gap;
Platybdella anarrhichae;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,WORMS;6;6;1;WORMS;;104732
Platybdella fabricii;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Platybdella olriki;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Platybdella pinnara;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
Pontobdella muricata;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;BOLD,WORMS;4;4;1;WORMS;;897769
Pontobdella vosmaeri;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Pontobdellina macrothela;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;;gap;
Trachelobdella lubrica;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;WORMS;;;;WORMS;gap;
