species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aiptasia mutabilis;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;WORMS;2;7;1;WORMS;;900182
Aiptasia pulchella;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;BOLD;8;10;1;;;708084
Aiptasiogeton eruptaurantia;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;BOLD;6;8;0;WORMS;;954280
