species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hexarthra bulgarica;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra fennica;Rotifera;Monogononta;Flosculariacea;Hexarthridae;BOLD,FE,WORMS;9;9;2;WORMS;;939078
Hexarthra intermedia;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;3;9;0;FE;;525532
Hexarthra jenkinae;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra mira;Rotifera;Monogononta;Flosculariacea;Hexarthridae;BOLD,FE,WORMS;12;18;3;WORMS;;600914
Hexarthra mollis;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra oxyuris;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra polyodonta;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra propinqua;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
Hexarthra reducens;Rotifera;Monogononta;Flosculariacea;Hexarthridae;FE;;;;FE;gap;
