species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Callista chione;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Chamelea gallina;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;61;85;1;WORMS;;81151
Chamelea striatula;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;51;57;2;WORMS;;572428
Clausinella fasciata;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;7;12;2;WORMS;;81054;667473
Clementia papyracea;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Dosinia erythraea;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;;gap;
Dosinia exoleta;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;5;11;1;WORMS;;674383
Dosinia lupinus;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;18;19;1;WORMS;;642312
Gafrarium pectinatum;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Globivenus effossa;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Gouldia minima;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Irus irus;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Lajonkairia lajonkairii;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;344908
Liocyma fluctuosa;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Mercenaria mercenaria;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;239;264;1;WORMS;;31244
Mysia undata;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;4;8;2;WORMS;;673996
Petricola lithophaga;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Pitar rudis;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Polititapes aureus;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;20;29;5;WORMS;;683621
Polititapes rhomboides;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;61;66;2;WORMS;;600102
Ruditapes decussatus;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;130;189;4;WORMS;;326825;169244
Ruditapes philippinarum;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;888;997;2;WORMS;;508061
Tapes corrugata;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;1;1;0;;;1128308
Tapes pullastra;Mollusca;Bivalvia;Venerida;Veneridae;BOLD;;;;ITIS;gap;730967
Timoclea ovata;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;28;36;1;WORMS;;81753
Timoclea roemeriana;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Turtonia minuta;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;124;124;3;WORMS;;83142
Venerupis corrugata;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,iNat;25;37;3;;;500909
Venerupis geographica;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Venus casina;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;8;12;1;WORMS;;82414
Venus nux;Mollusca;Bivalvia;Venerida;Veneridae;WORMS;;;;WORMS;gap;
Venus verrucosa;Mollusca;Bivalvia;Venerida;Veneridae;BOLD,WORMS;15;31;2;WORMS;;80107
