species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Diplopylidium acanthotetra;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
Diplopylidium monoophorum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
Diplopylidium noelleri;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
Diplopylidium quinquecoronatum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;;gap;
Dipylidium caninum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;2;13;1;FE;;671097
Dipylidium oerleyi;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;;gap;
Dipylidium porimamillanum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;;gap;
Dipylidium sexcoronatum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;;gap;
Joyeuxiella echinorhynchoides;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
Joyeuxiella pasqualei;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
Joyeuxiella rossicum;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;FE;;;;FE;gap;
