species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Andrya cuniculi;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;0;3;0;FE;gap;27467
Andrya rhopalocephala;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;0;1;0;FE;gap;27466
Anoplocephala magna;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;2;3;1;FE;;170560
Anoplocephala perfoliata;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;BOLD,FE;3;5;1;FE;;27461
Anoplocephaloides dentata;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;BOLD,FE;22;57;0;FE;;27460
Anoplocephaloides lemmi;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;0;27;0;FE;gap;27457
Anoplocephaloides mamillana;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Anoplocephaloides pseudowimerosa;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;;gap;
Anoplocephaloides rauschi;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;;gap;
Anoplocephaloides tenoramuraiae;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;;gap;
Anoplocephaloides wimerosa;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Atriotaenia incisa;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Avitellina centripunctata;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Bertiella studeri;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Cittotaenia denticulata;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Ctenotaenia marmotae;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;4;4;0;FE;;170563
Cycloskrjabinia taborensis;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Gallegoides arfaai;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;BOLD,FE;0;1;0;FE;gap;905298
Killigrewia delafondi;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Lemminia fellmani;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;BOLD;0;1;0;;gap;905302
Mathevotaenia ichneumontis;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Mathevotaenia parva;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Mathevotaenia symmetrica;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
Moniezia autumnalis;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;;gap;
Moniezia baeri;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;;gap;
Moniezia benedeni;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;6;27;2;FE;;652345
Moniezia expansa;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;30;59;4;FE;;652346
Mosgovoyia ctenoides;Platyhelminthes;Cestoda;Cyclophyllidea;Anoplocephalidae;FE;;;;FE;gap;
