species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Rhizothrix curvata;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;10;11;1;WORMS;;768122
Rhizothrix gracilis;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;WORMS;gap;
Rhizothrix minuta;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;7;8;1;WORMS;;768151
Rhizothrix pubescens;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;;gap;
Rhizothrix scotti;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;;gap;
Rhizothrix wilsoni;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;;gap;
Tryphoema bocqueti;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;WORMS;gap;
Tryphoema lusitanica;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;WORMS;gap;
Tryphoema porca;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;;gap;
Tryphoema scilloniensis;Arthropoda;Copepoda;Harpacticoida;Rhizotrichidae;WORMS;;;;WORMS;gap;
