species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Archospirostreptus syriacus;Arthropoda;Diplopoda;Spirostreptida;Spirostreptidae;BOLD;1;1;1;;;714155
Sechelleptus arborivagus;Arthropoda;Diplopoda;Spirostreptida;Spirostreptidae;BOLD;3;3;0;;;1124453
Sechelleptus variabilis;Arthropoda;Diplopoda;Spirostreptida;Spirostreptidae;BOLD;1;3;1;;;1124455
