species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aulogastromyia anisodactyla;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;1;4;0;SyDip;;1068009
Calliopum aeneum;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;68;72;1;SyDip;;468326
Calliopum albomaculatum;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;;;;SyDip;gap;1068010
Calliopum ceianui;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Calliopum elisae;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;9;10;1;SyDip;;468327
Calliopum geniculatum;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Calliopum hispanicum;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Calliopum oosterbroki;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE;1;1;0;;;980538
Calliopum simillimum;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;53;56;2;SyDip;;786650
Calliopum splendidum;Arthropoda;Insecta;Diptera;Lauxaniidae;FE;;;;FE;gap;
Calliopum tripodium;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Calliopum tuberculosum;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD;0;1;0;;gap;1141919
Cnemacantha muscaria;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;14;16;1;SyDip;;467394
Eusapromyza balioptera;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Eusapromyza multipunctata;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;0;4;0;SyDip;gap;1125472
Eusapromyza poeciloptera;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura (Homoneura) lamellata;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;;;;SyDip;gap;467435
Homoneura biumbrata;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura canariensis;Arthropoda;Insecta;Diptera;Lauxaniidae;FE;;;;FE;gap;
Homoneura chelis;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura christophi;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura consobrina;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura dilecta;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;0;1;0;SyDip;gap;1125473
Homoneura ericpoli;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura hospes;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura interstincta;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;2;3;1;SyDip;;1125474
Homoneura kortzasi;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura licina;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura limnea;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura mediospinosa;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;1;9;0;;;483313
Homoneura minor;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura modesta;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura notata;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;10;10;1;SyDip;;1140750
Homoneura octostriata;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Homoneura patelliformis;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura remmi;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;0;1;0;;gap;1068007
Homoneura tenera;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;0;2;0;SyDip;gap;483412
Homoneura tesquae;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Homoneura thalhammeri;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;0;3;0;;gap;1125476
Homoneura transversa;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;SyDip;gap;
Lauxania (Callixania) minor;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;;;;SyDip;gap;589085
Lauxania bilobata;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Lauxania cylindricornis;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE,SyDip;18;22;1;ITIS;;406822
Lauxania siciliana;Arthropoda;Insecta;Diptera;Lauxaniidae;FE,SyDip;;;;;gap;
Lyciella affinis;Arthropoda;Insecta;Diptera;Lauxaniidae;BOLD,FE;4;5;0;FE;;1125477
Lyciella compsella;Arthropoda;Insecta;Diptera;Lauxaniidae;FE;;;;FE;gap;
Lyciella conjugata;Arthropoda;Insecta;Diptera;Lauxaniidae;FE;0;1;0;FE;gap;1125478
