species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthiophilus helianthi;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,iNat,SyDip;41;115;1;ITIS;;196594
Acanthiophilus walkeri;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,SyDip;1;2;0;ITIS;;285122
Acidia cognata;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,iNat,SyDip;26;26;1;ITIS;;285002
Acinia biflexa;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,SyDip;1;1;0;ITIS;;285129
Acinia corniculata;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,iNat,SyDip;12;14;1;ITIS;;285079
Aciura coryli;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,SyDip;7;7;1;ITIS;;284996
Actinoptera discoidea;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,SyDip;7;7;1;ITIS;;998136
Actinoptera espunensis;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;;gap;
Actinoptera filaginis;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;ITIS;gap;
Actinoptera mamulae;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;ITIS;gap;
Actinoptera meigeni;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;;gap;
Anastrephoides gerckei;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;;gap;
Anomoia purmunda;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,FE,iNat,SyDip;30;40;1;ITIS;;285072
Asimoneura stroblii;Arthropoda;Insecta;Diptera;Tephritidae;FE,SyDip;;;;;gap;
Bactrocera (Bactrocera) kirki;Arthropoda;Insecta;Diptera;Tephritidae;BOLD,SyDip;;;;SyDip;gap;79328
