species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Achalcus bimaculatus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Achalcus britannicus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Achalcus cinereus;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;5;11;1;SyDip;;469839
Achalcus flavicollis;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;4;7;1;SyDip;;483710
Achalcus melanotrichus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Achalcus nigropunctatus;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;3;3;1;;;805357
Achalcus phragmitidis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;0;2;0;;gap;918641
Achalcus thalhammeri;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Achalcus vaillanti;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;2;8;1;;;483662
Acropsilus niger;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;
Amblypsilopus flavipes;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;
Anahydrophorus cinereus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;
Anepsiomyia flaviventris;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;5;11;0;SyDip;;166733
Aphrosylus aculeatus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus argyreatus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus atlanticus;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;1;1;0;;;1140617
Aphrosylus beckeri;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus calcarator;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus canariensis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus celtiber;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;0;1;0;;gap;237224
Aphrosylus ferox;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus fur;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus fuscipennis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus jucundus;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;1;1;0;;;1140618
Aphrosylus madeirensis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus mitis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus occultus;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus piscator;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus raptor;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Aphrosylus venator;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;1;1;0;;;1140619
Argyra argentina;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;4;8;1;SyDip;;166704
Argyra argyria;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;0;3;0;SyDip;gap;166741
Argyra atriceps;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;166702
Argyra auricollis;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;6;8;1;SyDip;;483475
Argyra canariensis;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Argyra corsica;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE;1;1;0;;;1140622
Argyra diaphana;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;15;21;2;SyDip;;166744
Argyra discedens;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Argyra elongata;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;2;4;1;SyDip;;483342
Argyra flabellifera;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;;gap;
Argyra fracta;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;166682
Argyra grata;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;0;1;0;SyDip;gap;166691
Argyra hoffmeisteri;Arthropoda;Insecta;Diptera;Dolichopodidae;FE,SyDip;;;;SyDip;gap;
Argyra ilonae;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;14;17;1;FE;;468353
Argyra leucocephala;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;5;9;1;SyDip;;166745
Argyra loewi;Arthropoda;Insecta;Diptera;Dolichopodidae;FE;;;;;gap;
Argyra magnicornis;Arthropoda;Insecta;Diptera;Dolichopodidae;BOLD,FE,SyDip;2;2;1;SyDip;;483414
