species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Apistomyia aphrodite;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Apistomyia ariadne;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Apistomyia elegans;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Blepharicera cinerascens;Arthropoda;Insecta;Diptera;Blephariceridae;BOLD,FE,SyDip;;;;SyDip;gap;374050;997081
Blepharicera fasciata;Arthropoda;Insecta;Diptera;Blephariceridae;BOLD,FE,SyDip;9;10;2;SyDip;;974407
Dioptopsis djordjevici;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;SyDip;gap;
Dioptopsis sardous;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Dioptopsis vernus;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Hapalothrix lugubris;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura angelieri;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura bezzii;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura bilobata;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;1;1;0;;;1159172
Liponeura bischoffi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;SyDip;gap;
Liponeura brevirostris;Arthropoda;Insecta;Diptera;Blephariceridae;BOLD,FE,SyDip;1;1;1;SyDip;;853804
Liponeura buresi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura cordata;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;4;4;1;SyDip;;788616
Liponeura cortensis;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura cretica;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura cypria;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura decampsi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura deceptiva;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura deceptrix;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura decipiens;Arthropoda;Insecta;Diptera;Blephariceridae;BOLD,FE,SyDip;1;1;1;SyDip;;853805
Liponeura discophora;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura edwardsi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;SyDip;gap;
Liponeura edwardsiana;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura gelaiana;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura hispanica;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura isabellae;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura itala;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura komareki;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;SyDip;gap;
Liponeura limomi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura malickyi;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura matris;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura nevadensis;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura paradecipiens;Arthropoda;Insecta;Diptera;Blephariceridae;FE,SyDip;;;;;gap;
Liponeura vimmeri;Arthropoda;Insecta;Diptera;Blephariceridae;FE;;;;;gap;
