species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Kowalevskia oceanica;Chordata;Appendicularia;Copelata;Kowalevskiidae;WORMS;;;;;gap;
Kowalevskia tenuis;Chordata;Appendicularia;Copelata;Kowalevskiidae;WORMS;;;;WORMS;gap;
