species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Amphitantulus harpiniacheres;Arthropoda;Tantulocarida;;Cumoniscidae;WORMS;;;;;gap;
Boreotantulus kunzi;Arthropoda;Tantulocarida;;Cumoniscidae;WORMS;;;;;gap;
Cumoniscus kruppi;Arthropoda;Tantulocarida;;Cumoniscidae;WORMS;;;;;gap;
Dicrotrichura tricincta;Arthropoda;Tantulocarida;;Cumoniscidae;WORMS;;;;;gap;
Tantulacus hoegi;Arthropoda;Tantulocarida;;Cumoniscidae;WORMS;;;;;gap;
