species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aplysilla glacialis;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;0;1;0;WORMS;gap;238988
Aplysilla rosea;Porifera;Demospongiae;Dendroceratida;Darwinellidae;BOLD,WORMS;0;1;0;WORMS;gap;238994
Aplysilla sulfurea;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Chelonaplysilla erecta;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;4;7;1;;;152469
Chelonaplysilla noevus;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;WORMS;gap;
Chelonaplysilla psammophila;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;WORMS;gap;
Darwinella australiensis;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Darwinella corneostellata;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;WORMS;gap;
Darwinella dalmatica;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;WORMS;gap;
Darwinella duplex;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Darwinella gardineri;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Darwinella intermedia;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Darwinella simplex;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Darwinella viscosa;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Dendrilla acantha;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
Dendrilla cirsioides;Porifera;Demospongiae;Dendroceratida;Darwinellidae;WORMS;;;;;gap;
