species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ophiactis abyssicola;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;288;307;5;WORMS;;99933
Ophiactis balli;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;12;14;1;WORMS;;219372
Ophiactis canotia;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;WORMS;;;;;gap;
Ophiactis lymani;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;WORMS;;;;;gap;
Ophiactis nidarosiensis;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;0;5;0;;gap;219408
Ophiactis profundi;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;WORMS;;;;WORMS;gap;
Ophiactis savignyi;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;154;177;7;WORMS;;84452
Ophiactis virens;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;WORMS;;;;WORMS;gap;
Ophiopholis aculeata;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;111;151;2;WORMS;;30197
Ophiopus arcticus;Echinodermata;Ophiuroidea;Amphilepidida;Ophiactidae;BOLD,WORMS;8;11;1;WORMS;;219433
