species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cyrnea capitellata;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Cyrnea eurycerca;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Cyrnea excisa;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Cyrnea leptoptera;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Cyrnea mansioni;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Cyrnea paraskrjabini;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Cyrnea parroti;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Cyrnea seurati;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Cyrnea thapari;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Draschia megastoma;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Habronema majus;Nematoda;Secernentea;Spirurida;Habronematidae;FE;2;2;1;;;896673
Habronema microstoma;Nematoda;Secernentea;Spirurida;Habronematidae;FE;2;2;1;FE;;200086
Habronema muscae;Nematoda;Secernentea;Spirurida;Habronematidae;FE;3;5;2;FE;;200085
Hadjelia truncata;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Parabronema skrjabini;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Sicarius dipterum;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Stellocaronema skrjabini;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Stellocaronema sobolevi;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Sterliadochona ssavini;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;;gap;
Torquatoides gendrei;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Viguiera euryoptera;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
Viguiera turdi;Nematoda;Secernentea;Spirurida;Habronematidae;FE;;;;FE;gap;
