species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Johnstonmawsonia murenophidis;Nematoda;Secernentea;Spirurida;Rhabdochonidae;WORMS;;;;;gap;
Rhabdochona acuminata;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;FE;gap;
Rhabdochona anguillae;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;;gap;
Rhabdochona denudata;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;WORMS;gap;
Rhabdochona ergensi;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;;gap;
Rhabdochona fortunatowi;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;;gap;
Rhabdochona gnedini;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;FE;gap;
Rhabdochona hellichi;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;FE;gap;
Rhabdochona macrostoma;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;;gap;
Rhabdochona oncorhynchi;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;FE;gap;
Rhabdochona phoxini;Nematoda;Secernentea;Spirurida;Rhabdochonidae;FE;;;;;gap;
