species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acarapis dorsalis;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;1;14;1;;;648934
Acarapis externus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;6;9;1;;;648935
Acarapis vagans;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Acarapis woodi;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;BOLD,FE;4;12;1;FE;;492572
Acaronemus modestus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Acaronemus multus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Acaronemus rackae;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Acaronemus tamaricis;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Acaronemus tauricus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Daidalotarsonemus hewitti;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Daidalotarsonemus vandevriei;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus aculeus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus arboreus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus boczeki;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus buxi;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus contubernalis;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus fagi;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus fennicum;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus flexus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus intragallus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus kirchneri;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus koktebelicus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus liber;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus melandrii;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus mirabilis;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus montanus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus pflugfelderi;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus pseudopiliger;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Dendroptus rubeus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus suskii;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus vulgaris;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Dendroptus willmanni;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Fungitarsonemus monasteri;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Hemitarsonemus tepidariorum;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Heterotarsonemus coleopterorum;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Heterotarsonemus lindquisti;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Heterotarsonemus magowskii;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Iponemus asiaticus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Iponemus gaebleri;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;FE;gap;
Iponemus leionotum;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
Iponemus punctatus;Arthropoda;Arachnida;Trombidiformes;Tarsonemidae;FE;;;;;gap;
