species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acercopsis pistillifer;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;;;;ES;gap;
Forelia aspidiophora;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Forelia brevipes;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;0;1;0;FE;gap;995260
Forelia cetrata;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;FE;gap;
Forelia curvipalpis;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Forelia liliacea;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;11;19;1;FE;;675657
Forelia longipalpis;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;9;14;5;;;674923
Forelia samarica;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Forelia spatulifera;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;0;1;0;FE;gap;675673
Forelia variegator;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;30;33;2;ES;;674847
Huitfeldtia rectipes;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;10;10;1;;;765014
Hydrochoreutes cooki ;Arthropoda;Arachnida;Trombidiformes;Pionidae;ES;;;;ES;gap;
Hydrochoreutes krameri;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;15;15;1;;;674821
Hydrochoreutes ungulatus;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;2;2;1;FE;;993841
Hydrochoreutes virens;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Hydrochoreutes wolgaensis;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Nautarachna asperrima;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Nautarachna crassa;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;0;1;0;FE;gap;995261
Piona alata;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;FE;gap;
Piona alpicola;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;24;25;5;ES;;674885
Piona ambigua;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;FE;gap;
Piona annulata;Arthropoda;Arachnida;Trombidiformes;Pionidae;ES;;;;ES;gap;
Piona boopis;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Piona carnea;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;43;46;2;FE;;674878
Piona clavicornis;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;6;6;1;;;674894
Piona coccinea;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;15;20;3;FE;;297591
Piona coccinoides;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;22;23;4;FE;;674899
Piona conglobata;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;11;11;4;;;674868
Piona damkoehleri;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;8;8;1;;;1131663
Piona discrepans;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Piona disparilis;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;3;3;1;FE;;1131664
Piona dispersa;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD;10;12;2;;;297598
Piona extorris;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Piona falcigera;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;FE;gap;
Piona fallax;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;FE;gap;
Piona gyrophora;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Piona imminuta;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;12;12;4;FE;;297593
Piona inflata;Arthropoda;Arachnida;Trombidiformes;Pionidae;FE;;;;;gap;
Piona laminata;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD;12;12;3;;;674897
Piona longipalpis;Arthropoda;Arachnida;Trombidiformes;Pionidae;BOLD,FE;18;21;1;FE;;297594
