species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cacopaurus pestis;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;FE;gap;
Paratylenchus aciculus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus aculentus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus arculatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus baldaccii;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus bukowinensis;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus ciccaronei;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus crenatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus curvitatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus dianthus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus elachistus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus goodeyi;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus hamatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus holdemanni;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus idalimus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus italiensis;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus lepidus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;4;5;0;;;1001148
Paratylenchus macrodorus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus macrophallus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;FE;gap;
Paratylenchus microdorus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;0;6;0;;gap;752527
Paratylenchus nainianus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus nanus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus neoamblycephalus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus paramonovi;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus peraticus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus projectus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;13;28;0;;;740605
Paratylenchus sheri;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;FE;gap;
Paratylenchus similis;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus steineri;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus straeleni;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;2;12;0;FE;;752521
Paratylenchus tateae;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus tenuicaudatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus teres;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;FE;gap;
Paratylenchus vandenbrandei;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus veruculatus;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
Paratylenchus vexans;Nematoda;Secernentea;Tylenchida;Paratylenchidae;FE;;;;;gap;
