species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Allodiclidophora squillarum;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Choricotyle chrysophryi;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;0;1;0;WORMS;gap;1151557
Diclidophora denticulata;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;0;3;0;;gap;800465
Diclidophora esmarkii;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora luscae;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora merlangi;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora minor;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora minuti;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Diclidophora pagelli;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Diclidophora palmata;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora phycidis;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophora pollachii;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophoropsis taschenbergii;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Diclidophoropsis tissieri;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Flexophora ophidii;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Gempylitrema longipedunculatum;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Macrouridophora attenuata;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Macrouridophora caudata;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Macrouridophora halargyrea;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Macrouridophora macruri;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Macrouridophora nezumiae;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;WORMS;gap;
Paracyclocotyla cherbonnieri;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
Polycliphora nezumiae;Platyhelminthes;Monogenea;Mazocraeidea;Diclidophoridae;WORMS;;;;;gap;
