species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Andaniexis abyssi;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD,WORMS;0;3;0;WORMS;gap;683961
Andaniexis lupus;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD,WORMS;5;6;1;;;512560
Andaniopsis nordlandica;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD,WORMS;0;5;0;WORMS;gap;746539
Andaniopsis pectinata;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD;3;4;2;WORMS;;512563
Phippsia gibbosa;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;WORMS;;;;WORMS;gap;
Stegocephalina ingolfi;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;WORMS;;;;;gap;
Stegocephaloides auratus;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;WORMS;;;;WORMS;gap;
Stegocephaloides christianiensis;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD,WORMS;2;4;0;;;1142012
Stegocephalus ampulla;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD;0;8;0;WORMS;gap;512608
Stegocephalus inflatus;Arthropoda;Malacostraca;Amphipoda;Stegocephalidae;BOLD,WORMS;4;47;0;;;88678
