species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Eurythenes gryllus;Arthropoda;Malacostraca;Amphipoda;Eurytheneidae;BOLD,WORMS;49;100;6;WORMS;;16119
Eurythenes obesus;Arthropoda;Malacostraca;Amphipoda;Eurytheneidae;WORMS;;;;WORMS;gap;
