species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Metohia carinata;Arthropoda;Malacostraca;Amphipoda;Typhlogammaridae;BOLD;1;4;1;;;754932
Typhlogammarus mrazeki;Arthropoda;Malacostraca;Amphipoda;Typhlogammaridae;BOLD;2;10;1;;;754934
