species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Coximedon latimanus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Gronella groenlandica;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Gronella lobata;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Hippomedon ambiguus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon bidentatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon denticulatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;1;5;0;WORMS;;708879
Hippomedon frigidus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon gorbunovi;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon longimanus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Hippomedon massiliensis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;2;2;0;;;348708
Hippomedon nasutus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon oculatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon propinquus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD;6;8;2;;;512577
Hippomedon propinqvus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD;2;4;0;WORMS;;1142004
Hippomedon reticulatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon robustus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon rylovi;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon serratipes;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Hippomedon striolatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Lepidepecreum crypticum;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Lepidepecreum longicornis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD;0;1;0;;gap;469368
Lepidepecreum serratum;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Lepidepecreum subclypeatum;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Lepidepecreum typhlops;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Lepidepecreum umbo;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;7;9;1;WORMS;;88682
Lysianella dellavallei;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Lysianella petalocera;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;0;2;0;;gap;1142008
Metambasia faeroensis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Onesimoides mediterraneus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene amblyops;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;1;5;0;;;512589
Orchomene crispatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Orchomene faeroensis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene grimaldii;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene humilis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;BOLD,WORMS;3;3;1;WORMS;;708887
Orchomene laevipes;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene macroserratus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Orchomene massiliensis;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene oxystoma;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;;gap;
Orchomene pectinatus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
Orchomene serratus;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;WORMS;;;;WORMS;gap;
