species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthostepheia behringiensis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;10;10;3;WORMS;;512555
Acanthostepheia incarinata;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Acanthostepheia malmgreni;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;13;21;3;WORMS;;88663
Aceroides (Aceroides) goesi;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Aceroides (Aceroides) latipes;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Aceroides latipes;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;2;15;1;ITIS;;512557
Arrhinopsis longicornis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Arrhis mediterraneus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Arrhis phyllonyx;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;20;38;2;WORMS;;512567
Bathymedon acutifrons;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Bathymedon banyulsensis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Bathymedon longimanus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;4;10;1;WORMS;;597960
Bathymedon monoculodiformis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Bathymedon obtusifrons;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;3;4;1;WORMS;;512569
Bathymedon saussurei;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;0;4;0;WORMS;gap;746533
Deflexilodes acutipes;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;2;3;0;WORMS;;348706
Deflexilodes tenuirostratus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;0;2;0;WORMS;gap;593125;771547
Deflexilodes tesselatus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;0;2;0;WORMS;gap;593122
Halicreion aequicornis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Hartmanodes nyei;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;7;8;0;WORMS;;753994
Monoculodes borealis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;1;2;1;;;597907
Monoculodes carinatus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;0;2;0;;gap;708885
Monoculodes latimanus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;2;8;1;WORMS;;512582
Monoculodes latissimanus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Monoculodes packardi;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;4;9;2;;;708886
Monoculopsis longicornis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Oedicerina ingolfi;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Oediceroides pilosa;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;2;2;0;;;348695
Oediceropsis brevicornis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;11;16;2;;;597912
Oediceropsis proxima;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Oediceros borealis;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;1;2;0;;;111737
Oediceros moigni;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Oediceros saginatus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;6;9;1;;;111736
Paroediceros curvirostris;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Paroediceros intermedius;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Paroediceros lynceus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;22;30;5;WORMS;;512596
Paroediceros macrocheir;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;1;1;1;WORMS;;597854
Paroediceros propinquus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;4;7;3;WORMS;;512597
Perioculodes aequimanus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Perioculodes longimanus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;0;21;0;WORMS;gap;469372
Pontocrates altamarinus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;11;11;1;WORMS;;746540
Pontocrates arcticus;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;3;5;1;;;746526
Pontocrates arenarius;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;0;2;0;WORMS;gap;708891
Rostroculodes longirostris;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD;3;4;0;WORMS;;512606
Synchelidium intermedium;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;5;8;1;WORMS;;746535;469373
Synchelidium longidigitatum;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Synchelidium maculatum;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Synchelidium tenuimanum;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;;gap;
Westwoodilla brevicalcar;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;1;3;0;;;512611
Westwoodilla caecula;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;BOLD,WORMS;8;18;2;WORMS;;469377;597862
Westwoodilla megalops;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
Westwoodilla rectirostris;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;WORMS;;;;WORMS;gap;
