species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Harriotta raleighana;Chordata;Holocephali;Chimaeriformes;Rhinochimaeridae;WORMS;16;25;3;WORMS;;53091;263448
Rhinochimaera atlantica;Chordata;Holocephali;Chimaeriformes;Rhinochimaeridae;WORMS;12;17;1;WORMS;;71320
