species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Bifiditermes rogierae;Arthropoda;Insecta;Blattodea;Kalotermitidae;FE;;;;;gap;
Cryptotermes brevis;Arthropoda;Insecta;Blattodea;Kalotermitidae;FE;20;22;3;FE;;201689
Cryptotermes cylindroceps;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;2;6;1;;;720632
Incisitermes bequaerti;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;11;14;5;;;740173
Incisitermes incisus;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;3;5;0;;;740174
Kalotermes dispar;Arthropoda;Insecta;Blattodea;Kalotermitidae;FE;;;;;gap;
Kalotermes flavicollis;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD,FE,iNat;25;27;3;FE;;170436
Neotermes castaneus;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;35;41;6;;;354458
Neotermes intracaulis;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;7;10;1;;;493502
Neotermes luykxi;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;11;13;5;;;783956
Neotermes mona;Arthropoda;Insecta;Blattodea;Kalotermitidae;BOLD;4;7;0;;;783957
