species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aphanostoma adherens;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Aphanostoma album;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Aphanostoma cavernosum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Aphanostoma elegans;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Aphanostoma fuscum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Aphanostoma virescens;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;WORMS;gap;
Archaphanostoma macrospiriferum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD;1;1;1;ITIS;;505954
Avagina glandulifera;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Avagina sublitoralis;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Baltalimania kosswigi;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Faerlea fragilis;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD,WORMS;1;1;1;;;1133255
Haplodiscus incola;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;ITIS;gap;
Isodiametra vexillaria;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD;1;1;1;ITIS;;506066
Praeaphanostoma brevifrons;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeaphanostoma chaetocaudatum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeaphanostoma longum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD,WORMS;1;1;1;;;1133258
Praeaphanostoma parvum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeaphanostoma rubrum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeaphanostoma sizilianum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;WORMS;gap;
Praeconvoluta karinae;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeconvoluta minor;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeconvoluta schmidti;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Praeconvoluta stephania;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Proaphanostoma tenuissima;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD;1;1;1;ITIS;;506182
Proconvoluta primitiva;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;BOLD;1;1;1;;;1133260
Pseudaphanostoma brevicaudatum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Pseudaphanostoma pelophilum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Pseudaphanostoma psammophilum;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Pseudaphanostoma variabilis;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
Pseudoposthia macrogonopora;Platyhelminthes;Turbellaria;Acoela;Isodiametridae;WORMS;;;;;gap;
