species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Hydrozoanthus antumbrosus;Cnidaria;Anthozoa;Zoantharia;Hydrozoanthidae;BOLD;3;6;1;WORMS;;754060
Hydrozoanthus tunicans;Cnidaria;Anthozoa;Zoantharia;Hydrozoanthidae;BOLD;3;4;0;WORMS;;754061;105209
