species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aix galericulata;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;29;31;1;FE;;52483
Aix sponsa;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;12;23;1;FE;;12092
Alopochen aegyptiaca;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;12;19;1;ITIS;;112839
Anas acuta;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;69;82;1;;;12142
Anas americana;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;;;;ITIS;gap;857218
Anas bahamensis;Chordata;Aves;Anseriformes;Anatidae;BOLD,iNat;12;13;1;WORMS;;69442
Anas carolinensis;Chordata;Aves;Anseriformes;Anatidae;FE;18;18;1;;;112844
Anas clypeata;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;;;;;gap;
Anas crecca;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;100;121;2;WORMS;;19934
Anas discors;Chordata;Aves;Anseriformes;Anatidae;FE;;;;;gap;
Anas formosa;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;;;;;gap;
Anas laysanensis;Chordata;Aves;Anseriformes;Anatidae;BOLD;4;4;1;;;112851
Anas penelope;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;;;;;gap;
Anas platyrhynchos;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;169;235;2;WORMS;;12104
Anas querquedula;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;1;1;0;;;19932
Anas rubripes;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE;9;52;1;WORMS;;12140
Anas strepera;Chordata;Aves;Anseriformes;Anatidae;FE,iNat;;;;;gap;
Anser albifrons;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;28;35;1;FE;;17374
Anser anser;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;23;31;1;WORMS;;12223
Anser brachyrhynchus;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;5;5;1;FE;;93227
Anser cygnoides;Chordata;Aves;Anseriformes;Anatidae;BOLD,iNat;10;19;1;;;95482
Anser erythropus;Chordata;Aves;Anseriformes;Anatidae;BOLD,FE,iNat;14;16;1;FE;;93246
