species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Allochernes aetnaeus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes balcanicus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes bulgaricus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes contarinii;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes deceuninckorum;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes longepilosus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes mahnerti;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes masi;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;FE;gap;
Allochernes peregrinus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;15;15;1;;;972177
Allochernes pityusensis;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes powelli;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;4;4;1;FE;;972176
Allochernes rhodius;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Allochernes siciliensis;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;FE;gap;
Allochernes solarii;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;FE;gap;
Allochernes wideri;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;15;16;5;FE;;741886;972174
Anthrenochernes stellae;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;28;28;2;;;741884
Chernes beieri;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Chernes cavicola;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Chernes cimicoides;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;53;54;1;FE;;741879
Chernes graecus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Chernes hahnii;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;47;55;7;FE;;330734
Chernes iberus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;;gap;
Chernes montigenus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;FE;gap;
Chernes nigrimanus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;BOLD,FE;8;8;1;;;741887
Chernes rhodinus;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;1;1;1;;;330747
Chernes similis;Arthropoda;Arachnida;Pseudoscorpiones;Chernetidae;FE;;;;FE;gap;
