species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acanthocreagris aelleni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris agazzii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris anatolica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris apulica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris balcanica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris balearica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris barcinonensis;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris beieri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris callaticola;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris cantabrica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris corcyraea;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris corsa;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris focarilei;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris gallica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris granulata;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris italica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris lanzai;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris leucadia;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris lucifuga;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris ludiviri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris lycaonis;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris mahnerti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris microphthalma;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris multispinosa;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris myops;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Acanthocreagris nemoralis;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris pyrenaica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris relicta;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris ruffoi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris sandaliotica;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris sardoa;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Acanthocreagris serianii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Acanthocreagris zoiai;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Archaeoroncus dalmatinus;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Archaeoroncus tenuis;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Balkanoroncus boldorii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Balkanoroncus bureschi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Balkanoroncus hadzii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Ernstmayria apostolostrichasi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Ernstmayria venizelosi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Insulocreagris regina;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Insulocreagris troglobia;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Microbisium brevifemoratum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;8;8;1;ITIS;;775153
Microbisium fagetum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Microbisium manicatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Microbisium suecicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;1;1;1;;;972175
Microbisium zariquieyi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium abeillei;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium absoloni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium actuarium;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium aelleni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium alae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium albanicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium anaisae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium apuanicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium auberti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium aueri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium babinzub;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium babusnicae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium balazuci;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium battonii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium beieri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium bernardi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium beroni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Neobisium bessoni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium blothroides;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium bolivari;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium boneti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium bosnicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium boui;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium bozidarcurcici;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium breuili;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium brevidigitatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium brevipes;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium bucegicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium bulgaricum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium caecum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium caporiaccoi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium carcinoides;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;172;176;27;ITIS;;330740
Neobisium carinthiacum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium carnae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium carpaticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium carpenteri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium carsicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium casalei;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium cavernarum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium cephalonicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium cerrutii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium cervelloi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium chaimweizmanni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium chironomum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium closanicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium coiffaiti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium corcyraeum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium crassifemoratum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium creticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium cristatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium dalmatinum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;3;3;1;;;1150290
Neobisium davidbengurioni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium delphinaticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium deschmanni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium dinaricum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;6;6;4;;;1150268
Neobisium distinctum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium doderoi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium dolicodactylum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium dolomiticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium elegans;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;1;1;1;;;1151814
Neobisium epirense;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Neobisium erythrodactylum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;12;13;3;FE;;760680
Neobisium fiscelli;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium fuscimanum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;18;18;1;FE;;744722
Neobisium gaditanum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium galeatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium gentile;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;22;22;11;;;1150297
Neobisium georgecastriotae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Neobisium geronense;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium gineti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium goldameirae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium golemanskyi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium gomezi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium gracile;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium gracilipalpe;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium granulosum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium hadzii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium hellenum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium helveticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium henroti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium hermanni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;3;4;2;;;744720
Neobisium heros;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;2;2;2;;;1150332
Neobisium hiberum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium hypochthon;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium imbecillum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium improcerum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium inaequale;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium incertum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium infernum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium insulare;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;8;9;1;;;1150312
Neobisium intermedium;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium ischyrum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium jeanneli;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium juberthiei;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium jugorum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium karamani;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium korabense;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium kwartirnikovi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium labinskyi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium latens;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium leruthi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium lethaeum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium ligusticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;ITIS;gap;
Neobisium longidigitatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium lulense;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium macrodactylum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium maderi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;4;4;2;;;1150360
Neobisium mahnerti;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium maksimtodorovici;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium marcchagalli;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium maritimum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE,WORMS;1;1;1;WORMS;;235645
Neobisium maroccanum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium martae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium maxbeieri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium maxvachoni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium mendelssohni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium minimum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium minutum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium monasterii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium moreoticum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium navaricum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium nemorense;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium ninae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium nivale;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium nonidezi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium noricum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium occultum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium odysseum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium oenotricum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium ohridanum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium osellai;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium pacei;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium pangaeum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium parasimile;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium patrizii;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium paucedentatum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium pauperculum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium peloponnesiacum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium peruni;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;2;2;2;;;1150326
Neobisium perunoides;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium phaeacum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium phineum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium phitosi;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium piquerae;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium polonicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;BOLD,FE;2;3;1;ITIS;;201153
Neobisium praecipuum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;FE;gap;
Neobisium primitivum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium princeps;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium pusillum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium pyrenaicum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium rajkodimitrijevici;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium reductum;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;;;;;gap;
Neobisium reimoseri;Arthropoda;Arachnida;Pseudoscorpiones;Neobisiidae;FE;7;7;4;FE;;1150304
