species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Xenillus adelae;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus arilloi;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus baderi;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus clavatopilus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus clypeator;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus confusus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus erbanensis;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus latelamellatus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus latilamellatus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus longipilus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus matskasii;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus moyae;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus mutabilis;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus penicilliger;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus pulvillus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus salamoni;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus selgae;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus speciosus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus subtrigonus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus tuberculatus;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
Xenillus ybarrai;Arthropoda;Arachnida;;Xenillidae;FE;;;;;gap;
