species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Belorchestes gebennicus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Belorchestes planatus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Diorchestes consanguineus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;FE;gap;
Litholestes altitudinis;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Microzetorchestes emeryi;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;ITIS;gap;
Microzetorchestes italicus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;FE;gap;
Saxicolestes auratus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Saxicolestes corsicanus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Saxicolestes pollinivorus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Strenzkea depilata;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Zetorchestes falzonii;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Zetorchestes flabrarius;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Zetorchestes flambrarius;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Zetorchestes grandjeani;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
Zetorchestes micronychus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;FE;gap;
Zetorchestes phullosetus;Arthropoda;Arachnida;;Zetorchestidae;FE;;;;;gap;
