species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Sphaerochthonius pallidus;Arthropoda;Arachnida;;Sphaerochthoniidae;FE;;;;;gap;
Sphaerochthonius splendidus;Arthropoda;Arachnida;;Sphaerochthoniidae;FE;4;6;0;WORMS;;786208
