species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Holocentrus adscensionis;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;74;109;1;WORMS;;91554
Holocentrus rufus;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;18;19;1;WORMS;;52241
Myripristis berndti;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;101;110;3;WORMS;;20287
Myripristis jacobus;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;36;41;2;;;78438
Myripristis kuntee;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;47;50;1;WORMS;;89254
Myripristis murdjan;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;78;92;3;WORMS;;13552
Neoniphon marianus;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;14;20;1;WORMS;;140340
Neoniphon opercularis;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;7;8;2;WORMS;;140624
Neoniphon sammara;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;89;103;2;WORMS;;84540
Neoniphon vexillarium;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;1;1;0;;;977233
Ostichthys trachypoma;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;14;17;1;WORMS;;140393
Plectrypops lima;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;20;24;1;WORMS;;11062
Plectrypops retrospinis;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;24;28;1;WORMS;;98560
Sargocentron caudimaculatum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;56;71;1;WORMS;;84531
Sargocentron cornutum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;14;16;2;WORMS;;34659
Sargocentron coruscum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;16;22;1;WORMS;;99845
Sargocentron ittodai;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;20;21;3;WORMS;;163430
Sargocentron microstoma;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;36;39;1;WORMS;;89182
Sargocentron punctatissimum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;47;51;1;WORMS;;11068
Sargocentron rubrum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;WORMS;;;;WORMS;gap;
Sargocentron spiniferum;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;27;31;2;WORMS;;52639
Sargocentron suborbitale;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;37;40;1;WORMS;;750736
Sargocentron tiere;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;26;29;1;WORMS;;89187
Sargocentron tiereoides;Chordata;Actinopterygii;Holocentriformes;Holocentridae;BOLD;7;8;1;WORMS;;89270
