species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Anisorhynchodemus diorchis;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Anisorhynchodemus hallezi;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Arthurdendyus triangulatus;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;53;0;ITIS;gap;165648
Caenoplana bicolor;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;1;0;ITIS;gap;717837
Caenoplana coerulea;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE;5;30;2;ITIS;;165641
Caenoplana variegata;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;5;11;1;ITIS;;1001470
Dolichoplana fieldeni;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;;gap;
Dolichoplana striata;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE;0;4;0;ITIS;gap;717841
Geobenazzia tyrrhenica;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;;gap;
Microplana astricta;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;1;0;;gap;906307
Microplana attemsi;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Microplana cephalofusca;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;1;0;;gap;906301
Microplana cingulata;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;6;0;;gap;906304
Microplana fuscomaculosa;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;24;0;;gap;906297
Microplana giustii;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;;gap;
Microplana groga;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;23;0;;gap;906294
Microplana henrici;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE;0;2;0;ITIS;gap;906298
Microplana hovassei;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Microplana howesi;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Microplana humicola;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Microplana hyalina;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;13;0;;gap;906299
Microplana kwiskea;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;24;0;;gap;906295
Microplana lutulenta;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;4;0;;gap;906305
Microplana nana;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;41;0;;gap;173911
Microplana nervosa;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;11;0;;gap;906296
Microplana peneckei;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
Microplana perereca;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;;gap;
Microplana plurioculata;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;14;0;;gap;906306
Microplana polyopsis;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;1;0;;gap;906300
Microplana robusta;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;3;7;2;;;506101
Microplana scharffi;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE;0;22;0;ITIS;gap;165622;906303
Microplana sparsa;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;0;6;0;;gap;906302
Microplana terrestris;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE;65;288;4;ITIS;;173910
Platydemus manokwari;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD;27;50;2;;;173908
Rhynchodemus sylvaticus;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;BOLD,FE,iNat;7;18;2;ITIS;;717868
Statomicroplana pyrenaica;Platyhelminthes;Rhabditophora;Tricladida;Rhynchodemidae;FE;;;;ITIS;gap;
