species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Botulus microporus;Platyhelminthes;Trematoda;Plagiorchiida;Hirudinellidae;BOLD,WORMS;1;5;1;WORMS;;344455
Hirudinella ventricosa;Platyhelminthes;Trematoda;Plagiorchiida;Hirudinellidae;WORMS;;;;WORMS;gap;
