species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Ancylocoelium typicum;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Asymphylodora demeli;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE,WORMS;;;;;gap;
Asymphylodora dollfusi;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Asymphylodora imitans;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;WORMS;gap;
Asymphylodora kubanica;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;WORMS;gap;
Asymphylodora markewitschi;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Asymphylodora progenetica;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Asymphylodora tincae;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;WORMS;gap;
Bathymonorchis polyipni;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Lasiotocus mulli;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Monorchis blennii;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;;gap;
Monorchis monorchis;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Monorchis parvus;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Palaeorchis crassus;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;FE;gap;
Palaeorchis incognitus;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Palaeorchis skrjabini;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Palaeorchis unicus;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Parasymphylodora parasquamosa;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;FE;;;;;gap;
Paratimonia gobii;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;;gap;
Proctotrema bacilliovatum;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;WORMS;gap;
Timonia mediterranea;Platyhelminthes;Trematoda;Plagiorchiida;Monorchiidae;WORMS;;;;;gap;
