species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Allopodocotyle jaffensis;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Allopodocotyle pedicellata;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Anomalotrema koiae;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Bathycreadium biscayense;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Bathycreadium elongata;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Bathycreadium flexicollis;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Cainocreadium dentecis;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Cainocreadium flesi;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Cainocreadium labracis;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Gaevskajatrema perezi;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Genitocotyle mediterranea;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Hamacreadium mutabile;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;FE;0;7;0;WORMS;gap;174788
Helicometra fasciata;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;FE,WORMS;0;4;0;WORMS;gap;906481
Macvicaria alacris;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Macvicaria crassigula;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Macvicaria dubia;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Macvicaria maillardi;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;;gap;
Macvicaria mormyri;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
Macvicaria obovata;Platyhelminthes;Trematoda;Plagiorchiida;Opecoelidae;WORMS;;;;WORMS;gap;
