species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Cloacitrema deltoida;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Echinostephilla patellae;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;WORMS;gap;
Echinostephilla virgula;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;FE;gap;
Ophthalmotrema numenii;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Parorchis acanthus;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;WORMS;gap;
Parorchis gedoelsti;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;WORMS;gap;
Parorchis pittacium;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;FE;gap;
Philophthalmus cupensis;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus distomatosa;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus gralli;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;0;10;0;;gap;1001466
Philophthalmus hegeneri;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;WORMS;gap;
Philophthalmus hovorkai;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus lacrymosus;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;BOLD,FE;0;2;0;WORMS;gap;906216
Philophthalmus lucipetus;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;BOLD,FE;0;28;0;WORMS;gap;906210
Philophthalmus muraschkinzewi;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus nocturnus;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus nyrocae;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus oschmarini;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus palpebrarum;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus posaviniensis;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus rhionica;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus skrjabini;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Philophthalmus stugii;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
Pygorchis affixus;Platyhelminthes;Trematoda;Plagiorchiida;Philophthalmidae;FE;;;;;gap;
