species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Podospongia lovenii;Porifera;Demospongiae;Poecilosclerida;Podospongiidae;WORMS;;;;WORMS;gap;
Sceptrintus richardi;Porifera;Demospongiae;Poecilosclerida;Podospongiidae;WORMS;;;;;gap;
