species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Amphicaryon acaule;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Amphicaryon ernesti;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Amphicaryon peltifera;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Desmophyes annectens;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Desmophyes villafrancae;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Maresearsia praeclara;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Nectadamas richardi;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Nectopyramis natans;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Nectopyramis thetis;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Praya dubia;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;BOLD,WORMS;5;9;2;WORMS;;24315
Praya reticulata;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Prayola tottoni;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Rosacea cymbiformis;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;WORMS;gap;
Rosacea plicata;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
Stephanophyes superba;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;WORMS;;;;;gap;
