species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Saimiri sciureus;Chordata;Mammalia;Primates;Cebidae;BOLD;29;30;3;ITIS;;53166
Sapajus apella;Chordata;Mammalia;Primates;Cebidae;BOLD;16;18;1;ITIS;;677507;73380
