species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Porites astreoides;Cnidaria;Anthozoa;Scleractinia;Poritidae;BOLD;9;17;1;WORMS;;30040
Porites divaricata;Cnidaria;Anthozoa;Scleractinia;Poritidae;BOLD;6;8;1;WORMS;;30038
Porites furcata;Cnidaria;Anthozoa;Scleractinia;Poritidae;BOLD;4;6;1;WORMS;;30037
