species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Flabellum (Flabellum) chunii;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
Flabellum (Ulocyathus) alabastrum;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;599941
Flabellum (Ulocyathus) angulare;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
Flabellum (Ulocyathus) macandrewi;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
Flabellum flexuosum;Cnidaria;Anthozoa;Scleractinia;Flabellidae;BOLD;1;1;1;;;999297
Javania cailleti;Cnidaria;Anthozoa;Scleractinia;Flabellidae;BOLD,WORMS;1;2;1;WORMS;;671153
Javania pseudoalabastra;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;;gap;
Monomyces pygmaea;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
Placotrochides frustum;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
Truncatoflabellum stabile;Cnidaria;Anthozoa;Scleractinia;Flabellidae;WORMS;;;;WORMS;gap;
