species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Agonopterix abditella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;;gap;760582
Agonopterix banatica;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;;gap;
Agonopterix caucasiella;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;;;;;gap;50614
Agonopterix crassiventrella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;FE;gap;
Agonopterix cyrniella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;FE;gap;
Agonopterix dictamnephaga;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;;;;;gap;
Agonopterix dumitrescui;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;;gap;
Agonopterix feruliphila;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;;;;;gap;
Agonopterix iliensis;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;FE;gap;
Agonopterix inoxiella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;;gap;
Agonopterix kyzyltashensis;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;5;5;1;;;967630
Agonopterix melancholica;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;8;8;1;FE;;962178
Agonopterix mendesi;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;;gap;
Agonopterix ordubadensis;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;6;7;1;;;854168
Agonopterix perstrigella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;FE;gap;
Agonopterix rimulella;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;3;4;1;;;785229
Agonopterix seraphimella;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;;;;FE;gap;
Agonopterix subumbellana;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;3;4;1;;;731109
Agonopterix volgensis;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;5;5;2;;;887293
Anchinia grandis;Arthropoda;Insecta;Lepidoptera;Elachistidae;FE,LF;1;1;1;;;787029
Aphelosetia argentella;Arthropoda;Insecta;Lepidoptera;Elachistidae;BOLD,LF;;;;FE;gap;748761
Aphelosetia catalana;Arthropoda;Insecta;Lepidoptera;Elachistidae;BOLD,LF;;;;FE;gap;340632
Aphelosetia dispilella;Arthropoda;Insecta;Lepidoptera;Elachistidae;BOLD,LF;;;;FE;gap;340562
Aphelosetia dumosa;Arthropoda;Insecta;Lepidoptera;Elachistidae;LF;;;;FE;gap;
