species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Antispila ampelopsifoliella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;FE;;;;;gap;
Antispila metallella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF,iNat;8;14;1;FE;;354155
Antispila treitschkiella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;48;48;2;FE;;375990;542919
Antispilina ludwigi;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;9;9;1;;;375987
Aspilanta oinophylla;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,LF;45;50;1;;;989272
Coptodisca juglandiella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,LF;5;7;1;;;594450
Coptodisca lucifluella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,LF;43;51;2;;;531394
Coptodisca splendoriferella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;LF;7;15;2;;;530803
Heliozela hammoniella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;6;9;1;FE;;295258
Heliozela lithargyrellum;Arthropoda;Insecta;Lepidoptera;Heliozelidae;FE,LF;;;;FE;gap;
Heliozela resplendella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;11;11;1;FE;;295257
Heliozela sericiella;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;15;19;1;FE;;271561
Holocacista rivillei;Arthropoda;Insecta;Lepidoptera;Heliozelidae;BOLD,FE,LF;8;8;1;FE;;378673
