species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Acentria ephemerella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;73;80;1;FE;;15314
Achyra affinitalis;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD;882;887;1;;;20745
Achyra murcialis;Arthropoda;Insecta;Lepidoptera;Crambidae;FE;;;;FE;gap;
Achyra nudalis;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;31;34;2;FE;;342278
Achyra ochrofascialis;Arthropoda;Insecta;Lepidoptera;Crambidae;FE;;;;FE;gap;
Aeschremon conchylialis;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Aeschremon disparalis;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Aeschremon kabylalis;Arthropoda;Insecta;Lepidoptera;Crambidae;LF;;;;;gap;
Agassiziella angulipennis;Arthropoda;Insecta;Lepidoptera;Crambidae;LF;;;;;gap;
Agathodes designalis;Arthropoda;Insecta;Lepidoptera;Crambidae;LF;121;130;3;;;66388
Agriphila aeneociliella;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;1;2;1;FE;;760581
Agriphila alpina;Arthropoda;Insecta;Lepidoptera;Crambidae;LF;;;;;gap;
Agriphila argentistrigellus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila atlanticus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila beieri;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;;gap;
Agriphila biarmicus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;8;13;2;FE;;295246
Agriphila brioniellus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;38;39;2;FE;;466750
Agriphila cyrenaicellus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;0;4;0;FE;gap;981284
Agriphila dalmatinellus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila deliella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;9;13;1;FE;;344516
Agriphila geniculea;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;43;48;1;FE;;197916
Agriphila hungaricus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila indivisellus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila inquinatella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;114;120;1;FE;;197800
Agriphila latistria;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;20;22;3;FE;;197915
Agriphila paleatellus;Arthropoda;Insecta;Lepidoptera;Crambidae;FE,LF;;;;FE;gap;
Agriphila poliellus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;7;8;1;FE;;359128;344517
Agriphila selasella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;16;17;1;FE;;261736
Agriphila straminella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;229;238;2;FE;;178073
Agriphila tersellus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;4;9;2;FE;;787064
Agriphila tolli;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;44;45;3;FE;;466752
Agriphila trabeatellus;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF;11;12;1;FE;;466751
Agriphila tristella;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;91;96;4;FE;;197739
Agrotera nemoralis;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;37;46;2;FE;;224847
Anania atlanticum;Arthropoda;Insecta;Lepidoptera;Crambidae;LF;;;;;gap;
Anania coronata;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;50;53;1;FE;;235164
Anania crocealis;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;38;39;2;FE;;255739
Anania funebris;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;94;105;1;FE;;22689
Anania fuscalis;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;69;71;4;FE;;235172
Anania hortulata;Arthropoda;Insecta;Lepidoptera;Crambidae;BOLD,FE,LF,iNat;98;101;1;FD;;235162;9531
